SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Loudness,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,ArtistFamiliarity,ArtistHotttnesss,AudioMd5,EndOfFadeIn,Energy,Key,KeyConfidence,Mode,ModeConfidence,Release,SongHotttness,StartOfFadeOut,Genre,TrackId
7247,SOCOLNA12A8C131D81,282042,The Art Of Rebellion,ARNDB1X1187B990AA0,34.05349,Venice CA,-118.24532,Suicidal Tendencies,,269.81832,9,0.627,-5.93,164.925,4,0.0,It's Going Down,1992,0.736677413340632,0.5261825563468479,0ccb3c65b6fb0ec213b41f232ab26a24,3.738,0.0,9,0.627,1,0.568,The Art Of Rebellion,0.5203703042823021,261.544,punk | thrash metal | crossover thrash | metal | hardcore punk | usa | thrash | rapcore | american | funk metal | alternative metal,TRAJOWK128F4263735
7248,SOIAZPH12A8C135BA6,93215,Anybody Home?,AR15YLD1187FB3D4DD,55.67631,Copenhagen Denmark,12.56935,John Tchicai,,89.88689,4,0.278,-26.7,149.005,1,0.0,Faroe Cave Song,,0.4059239066513581,0.281396284444565,8b6092b112a73b0c428b57e55f8d17b2,0.0,0.0,4,0.278,1,0.272,Anybody Home?,0.0,89.887,,TRAJOUG128F4276434
7249,SOFDNHE12AB0181EF1,335936,Shattered Dreams and Bourgeois Schemes,AR7V3VQ1187B9A08AA,30.2676,Austin Texas,-97.74298,At All Cost,,220.47302,1,0.045,-3.523,135.914,4,0.258,These Nest Five Years,,0.6408601560517279,0.32220637004400293,96b0bb7f504785dc9a9c1f51103b1c5a,0.0,0.0,1,0.045,1,0.398,Shattered Dreams and Bourgeois Schemes,,218.436,,TRAJOER128F92F145A
7250,SOQHYAX12CF530D50C,685053,Christmasville,ARNLE621187B98ECB5,41.26069,Omaha NE,-95.93995,Mannheim Steamroller,,149.89016,7,0.639,-6.894,154.695,4,0.297,(Everybody's Waiting For) The Man With the Bag,2008,0.7052054033286036,0.653512932946543,b42df93fa52e809ff6afe9c8d5667c35,0.141,0.0,7,0.639,1,0.687,Christmasville,,143.366,,TRAJOPH12903CE6732
7251,SOVQSBI12AB017F0E5,531454,Up Front,ARH4N0N1187FB3E1F1,,,,Malkit Singh,,256.57424,0,0.397,-8.215,161.543,4,0.009,Nach Ke VEkha Bhabhiyie,,0.4832430673203282,0.3244308919925855,697328e1298bbc57704075f3a1249e81,0.403,0.0,0,0.397,1,0.468,Up Front,,249.702,bhangra | punjabi,TRAJOPD128F92FC400
7252,SOCVOFW12A6D227200,135400,Dane Cook's Tourgasm Soundtrack,ARDF8K01187FB37200,,Sydney Australia,,Wolfmother,,260.91057,2,0.582,-4.598,141.769,4,0.023,Dimension,2004,0.7922555897317167,0.5669715662185826,12ad1f13ca1d64e153e9eaf3ace16581,0.0,0.0,2,0.582,1,0.481,Dane Cook's Tourgasm Soundtrack,0.7761267755560965,252.401,rock and indie,TRAJOPN128F423BEC3
7253,SOQEDJS12A8C132F42,247408,God Gets The Glory,ARIKE5O1187B997E73,,,,Mississippi Mass Choir,,185.20771,10,0.273,-19.174,115.906,4,1.0,It Came To Pass (Part II),,0.5077842051687999,0.45962960758739696,80c5ecacebd74f202c27088ddce73b6a,0.525,0.0,10,0.273,0,0.387,God Gets The Glory,,169.082,,TRAJOES128F4245ED3
7254,SOTLRMZ12A58A7DED5,65479,RA,ARHBWOZ1187FB3FD53,,ITALY,,Utopia,,208.14322,0,0.111,-11.865,98.528,4,0.35,Magic Dragon Theatre,,0.5439365518845259,0.4303002791079415,21072b4088c0bf960a231bbe022038e8,0.282,0.0,0,0.111,1,0.305,RA,0.36727341580934564,203.79,,TRAJOIH128F14B08F7
7255,SOQHAQM12A58A7A25B,338275,I Want Your Soul For Christmas,AR2OPWW1187B9A5057,,Seattle WA,,Schoolyard Heroes,,277.96853,2,0.742,-6.84,131.83,4,0.0,I Want Your Soul For Christmas,,0.6167528648398227,0.37072581745115313,44a8dc9f56ba20053a69191a793e62dd,0.763,0.0,2,0.742,0,0.635,I Want Your Soul For Christmas,0.0,272.765,,TRAJONM128F92F543D
7256,SOXSNIW12AB018681A,679623,Big Night Music,AR37ILI1187B98E27B,,London England,,Shriekback,,297.92608,5,1.0,-13.339,157.956,5,0.767,Running On The Rocks,1986,0.5479382412040086,0.37479121926418446,26a1b215eabc2eaf9ecb4399ef321f47,0.218,0.0,5,1.0,1,0.844,Big Night Music,0.3347065490692206,291.666,english | classic pop and rock,TRAJODO12903CD7591
7257,SONBIEL12AB018234B,345919,Two In One - That Latin Feeling/Tropical Sunrise,ARQQP3Z1187FB5707B,53.55334,Hamburg Germany,9.99245,Bert Kaempfert,,154.06975,0,0.431,-8.817,122.155,4,0.527,Cha Cha Brasilia,,0.5410334266884267,0.3879733475129479,22a7d78c5b6de10a68dfb8d71267fbe6,0.531,0.0,0,0.431,1,0.527,Two In One - That Latin Feeling/Tropical Sunrise,0.0,147.708,german,TRAJOYN128F9308712
7258,SOKZFPW12A67FFB3C6,70128,The Ruby Suns,AR6Z6BW1187B9ACD69,,,,The Ruby Suns,,70.89587,0,0.272,-9.876,42.525,4,0.0,Function Of The Sun,2005,0.6398604284788382,0.4538815000552126,4a9d4bce26517e60a002d7e3f5700841,0.109,0.0,0,0.272,1,0.483,The Ruby Suns,0.5096409655518045,70.896,classic pop and rock,TRAJOLQ128EF346088
7259,SOBADNN12AAF3B1F5D,322080,Melancholie²,AR9DO2O1187FB53637,50.97768,Germany (Erfurt Thuringia),11.02307,ColdWorld,,344.68526,2,0.525,-6.164,134.832,4,0.471,Schmerzensschreie,2008,0.5371312593111861,0.4731330968975325,eae18916d3c39a18e02bf1287672e525,5.55,0.0,2,0.525,0,0.32,Melancholie²,,327.558,black metal | black ambient,TRAJOZN128F92D688E
7260,SOPMACA12AB018B52A,586935,Hopkok,ARUZD301187FB4AC65,,,,Ronny Eriksson,,208.87465,5,0.475,-15.086,111.927,4,0.071,En fet man,,0.32266718530110844,0.25669967963298174,5a509a8391a1bb59c3db016773b7a075,0.701,0.0,5,0.475,0,0.377,Hopkok,,203.314,,TRAJYHT12903CC8F90
7261,SOSNIRJ12A6D4FA0BD,50904,Still Got The Blues/After Hours/Blues Alive,AR56P361187B9AC4DB,54.5958,Belfast Northern Ireland,-5.93494,Gary Moore,,304.95302,9,0.762,-20.496,86.321,4,0.674,Nothing's The Same,1992,0.7613622384458618,0.4671106485845494,c9077bbeb847c764b8a0fbffd4a6a13b,0.206,0.0,9,0.762,0,0.741,Still Got The Blues/After Hours/Blues Alive,0.5359538016656614,286.9,blues rock | hard rock | rock,TRAJYRB128F1491A59
7262,SODYLAQ12AB0181CDC,782028,Someday Came Suddenly,ARUVPCM1187FB5C281,37.16793,USA ,-95.84502,Attack Attack,,83.98322,1,0.335,-20.856,100.03,4,0.982,Outro,,0.8504301034176978,0.45801298756125,9bee7212ec8befc9d6c56a22906300ab,0.0,0.0,1,0.335,0,0.628,Someday Came Suddenly,0.6394509608606281,83.983,,TRAJYXI12903CF8185
7263,SOYPQHV12A67ADF698,521581,IN THE PALACE OF THE KING,ARJ9DSA1187B990E00,,,,John Mayall,,264.6722,10,0.032,-7.611,147.128,4,0.631,Now I Got A Woman,2007,0.6268031063273776,0.4052346907874076,a94b19870dfe2215688455fd7d00b68b,0.166,0.0,10,0.032,1,0.38,IN THE PALACE OF THE KING,0.36348849939801875,259.82,rock | blues rock | british | english | classic pop and rock | blues,TRAJYKE128F92E25D7
7264,SOVYKHK12AC3DF4D3A,594703,The Real Feel,ARQXAGC12472CE2BBD,,,,Spiral Stairs,,146.99057,6,0.338,-5.677,152.633,1,0.0,Stolen Pills,2009,0.5067345046837132,0.39724973501940264,ac705b498da841eca149475f41202f21,0.156,0.0,6,0.338,1,0.444,The Real Feel,0.4733465411087876,140.283,,TRAJYTQ12903CDEF60
7265,SOBGPTR12A6BD548CD,72154,Your Love Broke Through,ARHTRR71187B98F305,,,,Michelle Tumes,,203.78077,11,0.794,-10.095,88.023,4,0.0,There Is A Redeemer (Your Love Broke Through Album Version),,0.6129125729004771,0.39599952273493794,078e5ef9c2eb856d0920425c5e3e95fc,0.253,0.0,11,0.794,1,0.611,Your Love Broke Through,,193.19,,TRAJMXE128EF34BA9E
7266,SOAIJKC12A8C131D6F,282456,Hot Stuff: The Greatest Hits,ARBFDJW1187B9AD27A,30.2676,Austin TX,-97.74298,The Fabulous Thunderbirds,,229.8771,10,0.17,-9.406,125.676,1,0.013,Why Get Up,1986,0.6231542839712871,0.42935351499935154,c75e3dd6a4981d26da341cdfb6819850,0.115,0.0,10,0.17,1,0.267,Hot Stuff: The Greatest Hits,0.5096409655518045,227.056,,TRAJMEL128F4262B4A
7267,SOJQLZR12AB018909F,661435,Doin' My Thing,ARNNM56119B86686EA,,,,Luke Bryan,,192.44363,7,0.577,-4.43,147.904,4,0.374,What Country Is,2009,0.7485361422255534,0.7025947546160906,77f796db39f6bea52ac18358d01e55dd,0.183,0.0,7,0.577,0,0.654,Doin' My Thing,0.6823447543542405,183.844,,TRAJMZL12903CA4807
7268,SOGPDBF12A6D4F7FAB,45795,Plays John Mayall (Live At Klooks Kleek),ARJ9DSA1187B990E00,,,,John Mayall & The Bluesbreakers,,142.15791,4,1.0,-5.063,133.072,1,0.0,Blues City Shake Down,2010,0.6268031063273776,0.4052346907874076,160962ea9735d51495bc473de4193f35,0.49,0.0,4,1.0,1,0.901,Plays John Mayall (Live At Klooks Kleek),,136.243,rock | blues rock | british | english | classic pop and rock | blues,TRAJMDE128F14898B2
7269,SOWMJNZ12AB017E8CD,500861,Novedades,ARO0R521187B98A2D1,,,,2 Minutos,,179.09506,7,0.384,-5.15,105.498,4,0.542,Vos No Confiaste,1994,0.5918462874725177,0.372462979783255,41d05dddf6f7085f7fae368b98801fa2,2.026,0.0,7,0.384,1,0.345,Novedades,,179.095,,TRAJMQE128F9322DDD
7270,SOPEYTA12A8C1352AB,251149,Angelic Harp Music,AR0JEOI1187B98B918,31.1689,Texas,-100.07715,Erik Berglund,,371.87873,10,0.124,-23.876,64.901,7,0.404,Angel Of Heaven's Gate,,0.37703408512839853,0.3361911556849339,e169eeee491c1db387c34a67b486e4c4,2.281,0.0,10,0.124,0,0.709,Angelic Harp Music,,361.268,,TRAJBIZ128F4252408
7271,SOMJNVK12A6D4FC4B2,59411,Freaky Styley,ARE8GLF1187FB52532,,,,Red Hot Chili Peppers,,231.23546,0,0.213,-4.818,111.541,4,0.731,American Ghost Dance (2003 Digital Remastered),1985,0.8339679720525084,0.5769038155883393,3b1a1113f759208f2fa58f242a3edf3d,0.229,0.0,0,0.213,0,0.186,Freaky Styley,,225.448,alternative rock | funk rock | funk | rock | crossover | 10s | usa | 00s | 90s | 80s | metal | rap | funk metal | american | pop and chart,TRAJBJG128F14A1EA1
7272,SOGELYI12AB01886B1,773670,Soldiers of Jah Army,ARVWNTI1269FB34C59,,,,SOJA,,295.49669,7,0.278,-9.32,124.771,1,0.0,Watch Them,,0.6126405242364219,0.4367829494947106,cc7275f0b91c9d94334f99cd5198e2e5,0.0,0.0,7,0.278,1,0.228,Soldiers of Jah Army,,293.21,,TRAJBSF12903CE2759
7273,SOXZNEF12A8C137AD7,295599,RCA  Country Legends,ARZVTZN1187FB579D4,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,,145.13587,4,0.722,-12.653,91.318,4,0.785,I Guess I'm Crazy,1990,0.6242524993308587,0.4621901045907786,5b585ce078947c45d68dad53cf9d5a08,0.345,0.0,4,0.722,1,0.749,RCA  Country Legends,,141.038,classic pop and rock,TRAJBSL128F428A021
7274,SOFFFRA12A81C2059A,275798,The Happening,ARSZIBW1187B994053,,,,James Newton Howard,,95.50322,2,0.241,-28.506,88.662,3,0.875,Voices,1997,0.6113815948790435,0.4453218782746221,1b5ea75ced98f79bbbe75db555bc9cc5,0.0,0.0,2,0.241,1,0.432,The Happening,0.3231121208952123,95.503,american | soundtrack,TRAJBLX128F4253677
7275,SOKMSOY12AB018AF1F,654064,Tout ira très bien,ARRESZG1187B9A3FBF,,,,Les Hou-Lops,,156.49914,5,0.0,-6.779,102.77,1,0.0,Pour toute la vie,,0.27790004019564646,0.11615613420763671,dcba3e8bd06610200b297951ed862cc6,0.085,0.0,5,0.0,0,0.135,Tout ira très bien,,152.317,,TRAJBUB128F9361E0B
7276,SOCGBIR12A6D4F601E,24411,Mad Mad World,ARY1VGA1187FB5A39E,56.85147,Lynn Lake Manitoba Canada,-101.04893,Tom Cochrane,,320.44363,5,0.85,-11.415,88.072,4,0.481,Washed Away,1992,0.5903603253945124,0.3717867334568803,da82aa1e0688ee94a5d7e09d1dcf79de,0.0,0.0,5,0.85,1,0.536,Mad Mad World,0.5317220984213001,294.702,country | rock | canadian,TRAJBGL128F145C7A8
7277,SOSZOXP12A6D4FB9A9,175508,Process And Passion,ARPK1CM1187B9B6B9C,,,,Roger Reynolds,,842.10893,7,0.346,-30.14,60.013,1,0.0,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,,0.3156924102499128,0.2635090972993376,b8ea47b129af6eb45d4d5a2c1410ded7,4.441,0.0,7,0.346,1,0.331,Process And Passion,,803.979,,TRAJBQO128F421FFE8
7278,SOOVAZY12A6D4F8CFC,29466,Sittin' On Cloud Nine,ARKFYS91187B98E58F,,,,Jeff And Sheri Easter,,185.57342,1,0.31,-6.604,110.209,4,1.0,Morning's Coming,,0.5352927355118197,0.385470550555821,ce85d0e050f1f0284ab65994ddbb5673,0.537,0.0,1,0.31,0,0.545,Sittin' On Cloud Nine,,173.476,,TRAJBUP128F146B4CA
7279,SOMQTWO12AB0183211,505430,Live At The Suicide Club,ARO6WZY1187FB3A86E,,,,Sonic Subjunkies,,238.00118,9,0.591,-11.121,96.972,4,0.438,Backlash,,0.39271030278991514,0.30040537499956227,7d56949e59942ae6c004d81e03e7e6d1,0.136,0.0,9,0.591,1,0.441,Live At The Suicide Club,,230.11,,TRAJBZE128F932DA53
7280,SOHECOV12AB018D6A2,757773,It's Just The Night,AR7KA5V1187FB44E6B,,,,The Del McCoury Band,,154.74893,0,0.296,-9.059,177.945,4,0.19,Asheville Turnaround,,0.6087035683375998,0.36221895681539285,d0e2642a1e1c0c7cc6872ae820942ea1,0.305,0.0,0,0.296,0,0.124,It's Just The Night,0.5187598979970994,145.131,folk,TRAJBTZ12903CB818C
7281,SONUXWL12AB0188E85,564694,Spacer,ARLYPKH1241B9C7185,,,,Ketty DB,,203.83302,9,0.168,-13.657,129.974,4,0.013,Spacer,,0.25110474181185727,0.0,34925bcc27e7d53ceda89ad7943dfda9,0.281,0.0,9,0.168,0,0.34,Spacer,,191.321,,TRAJBUD128F9357AEB
7282,SONRBMW12AB017E52D,398646,Only Trust Your Heart,ARC0MTS1187FB44C21,50.84838,Brussels Belgium,4.34968,Toots Thielemans,,302.62812,5,0.061,-16.252,68.326,1,0.729,Sophisticated Lady,1955,0.6411728176207399,0.43676906970906904,f9764d54c31a3d9e9d2c9ce9ee7c970a,0.322,0.0,5,0.061,0,0.307,Only Trust Your Heart,,290.783,guitarist | harmonicist | jazz | belgian | whistler,TRAJBRT128F9303318
7283,SODOKPF12AB01817F4,446676,Self-Selected,ARNV7U61187FB54DCB,,,,Faith Yang,,134.97424,10,0.452,-6.223,136.984,4,0.876,Song 2,2009,0.37402463303512845,0.18721329024920533,b3b9ea8f19970e1c1780d7c5c7fdb7de,7.843,0.0,10,0.452,0,0.364,Self-Selected,0.21204540548371908,119.269,taiwanese | mandarin | chinese,TRAJBOD128F9303DCD
7284,SOHKJEN12A81C23935,232781,Barbara Lusch,ARLMRES11F4C83E1E1,44.11559,Oregon,-120.51484,Barbara Lusch,,214.30812,9,0.798,-10.304,171.463,4,0.815,Come On-a My House,,0.366302894628521,0.0,706f85c2bb2aa01f2f114ab2ff4ba751,4.383,0.0,9,0.798,1,0.408,Barbara Lusch,0.0,207.906,,TRAJLNF128F422658C
7285,SOHDWYM12A8151AF55,129766,Scott Joplin Piano Rags,AR76YOD1187FB46B24,40.71455,New York NY,-74.00712,Joshua Rifkin,,282.09587,10,0.765,-25.038,128.251,1,0.0,Fig Leaf Rag  (LP Version),1994,0.44492124991776066,0.3184586233333446,0ae2f80ca5aa69d517b2baeb4aa3cb63,0.0,0.0,10,0.765,1,0.707,Scott Joplin Piano Rags,,267.825,,TRAJLGV128F4232684
7286,SOXGTSO12A6D4F8FC4,265858,30 Del Recuerdo,AR8EDG51187FB41A08,,,,Gary Hobbs,,228.49261,9,0.565,-7.917,104.12,3,0.68,Soñando En Ti,,0.5247000411070547,0.38976551809145177,c3950bc7a5138a140c517560dd4ca0f7,0.467,0.0,9,0.565,1,0.599,30 Del Recuerdo,0.30977463966835117,222.348,,TRAJLRX128F4271A2C
7287,SOQDFVR12A8C13A3EF,297093,Gone Again,ARXPDRB1187B9AD0B1,41.88415,Chicago IL,-87.63241,Patti Smith,,293.53751,2,0.157,-12.359,146.454,3,0.96,Wing,1996,0.7370012768920197,0.504964405986607,280eba922b02f5bf102656c086ec8c99,5.59,0.0,2,0.157,1,0.493,Gone Again,0.7367369862701207,280.892,classic pop and rock,TRAJLOR128F428CCC9
7288,SOSFOAG12AB018C8A0,716926,Martini Breaks,ARUBDNK11F50C4F28B,,,,Vrse Murphy,,240.5873,11,0.013,-5.715,97.015,4,1.0,Cremona (Instrumental),,0.4391513754413694,0.29966742755216763,8f810798815a8461b2d1664a8e4ada1f,0.316,0.0,11,0.013,0,0.259,Martini Breaks,,237.221,,TRAJLSJ12903CC49A6
7289,SOTZSWX12A8C13BF03,164547,Art Blakey's Jazz Messengers_ Lausanne 1960 Part 2 / Swiss Radio Days_ Jazz Series Vol.6,AREEUJE1241B9C773F,,,,Art Blakey's Jazz Messengers,,670.04036,2,0.426,-15.469,144.737,4,0.278,A Night in Tunisia,,0.26289641216909604,0.3075702943770519,a9e9c044d0b595e4a813ef0d699b472b,0.0,0.0,2,0.426,1,0.479,Art Blakey's Jazz Messengers_ Lausanne 1960 Part 2 / Swiss Radio Days_ Jazz Series Vol.6,,670.04,,TRAJLIV128F42882D8
7290,SOYETRS12AB018A8F2,797645,Beautiful,ARCCK7B1187B994F9D,,,,Paul Glazby,,541.51791,9,0.072,-8.71,149.864,4,0.059,Beautiful,2001,0.5224904505095161,0.35028551221922216,0267267bd3ddfcf5fb2a8fa69fb768e7,0.0,0.0,9,0.072,1,0.301,Beautiful,0.0,536.967,,TRAJLJY12903CAF344
7291,SORBLTE12A8AE47D0F,553563,Live 98 En Passant,AR7GOK91187FB455F5,48.85692,Paris France,2.34121,Jean-Jacques Goldman,,236.09424,9,0.568,-11.326,119.035,4,0.655,La Vie Par Procuration,1985,0.6174214066397045,0.44925387694771113,73b4bedc691590e9aaa0b3c7766946af,0.0,0.0,9,0.568,0,0.657,Live 98 En Passant,,233.111,french,TRAJLEC128F93385A1
7292,SOMARVB12A6D4FAE82,227650,Rise,AR1DGSO1187FB59B15,,,,Eddie Turner,,254.9024,0,0.671,-6.41,93.99,4,0.499,Secret,2005,0.4507431775216858,0.3312149897920565,280f3cfff4f0bc5c5e34bea494589084,6.142,0.0,0,0.671,1,0.472,Rise,0.0,240.35,,TRAJLET128F42184C5
7293,SOVAPNH12A8AE46E05,234939,Righteous Rock: Classic Christian Hair Bands,ARCCRTI11F4C845308,,,,White Heart,,222.06649,7,0.165,-4.744,99.374,4,0.214,Nothing But The Best,,0.47736475248353516,0.33750728916593725,62869c923f732843d15fe6f088dd6379,0.069,0.0,7,0.165,1,0.399,Righteous Rock: Classic Christian Hair Bands,0.5033812362063191,222.066,,TRAJLKH128F422C613
7294,SOWFICG12AB0181787,539324,Lafayette Marquis_ The,AR8LD3R1187FB4D08F,30.9742,Louisiana,-91.52382,C.C. Adcock,,168.33261,7,0.002,-7.661,116.009,4,0.586,Loaded Gun,2004,0.42338584679609104,0.36700796149333836,aecbfdd7ba3d14a89ad64e54107ddc81,0.0,0.0,7,0.002,0,0.084,Lafayette Marquis_ The,0.4923941963289651,158.848,,TRAJLYW128F9313A2F
7295,SOQQHZK12A8C144617,476351,Remember When - The very Best of Saga,AR4W2E01187FB416AC,43.64856,Toronto Ontario Canada,-79.38533,Saga,,294.73914,1,0.538,-10.647,101.303,4,1.0,Believe,,0.6313365042114676,0.440056503416159,c3b56159d8c0d8cee0b3de212e410285,2.664,0.0,1,0.538,0,0.585,Remember When - The very Best of Saga,0.26586104921065007,267.738,,TRAJLOY128F92E4EAF
7296,SOADZHL12A8C13CE75,252213,Return Of The DJ 5.5 Optimized,ARFJXTS11F4C83E24E,,,,Defect & Quixotic,,267.75465,9,0.0,-5.136,102.008,4,0.506,WristStraining Order,2008,0.2083739731439508,0.0,b846fb768080850fbe84326d515ad4fd,0.682,0.0,9,0.0,0,0.095,Return Of The DJ 5.5 Optimized,0.4359541449935655,250.346,,TRAJCVA128F426C51D
7297,SOZZWBA12A8C13F403,609492,Ultimate Mardi Gras,ARYLG3I119B8668696,,,,Rockin' Dopsie_ Jr.,,205.71383,7,0.692,-8.265,104.448,4,0.759,Down at the Mardi Gras,,0.2795316829579987,0.0,81559ad4e4438753ede2eafaad8d1965,0.0,0.0,7,0.692,1,0.454,Ultimate Mardi Gras,0.3135621142479342,201.253,,TRAJCYW128F92EEC32
7298,SONURCP12A58A784D6,71408,The Complete Mercury Masters,AR25LGJ1187B9B2492,29.42449,San Antonio TX,-98.49462,Sir Douglas Quintet,,193.59302,4,0.818,-11.08,85.2,4,0.0,She's About A Mover,,0.5196863132705067,0.38238936993589595,1ab907dd44acb0c81fbae2a0973df4b1,0.282,0.0,4,0.818,1,0.706,The Complete Mercury Masters,0.0,188.488,,TRAJCHY128EF349619
7299,SOJHUPK12A6D4F69DC,29258,Center Of My Universe,ARHTRR71187B98F305,,,,Michelle Tumes,,189.20444,0,0.646,-9.113,107.932,4,0.674,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),,0.6129125729004771,0.39599952273493794,84c5851d4180676560334a1a370eba3d,0.27,0.0,0,0.646,0,0.573,Center Of My Universe,,173.267,,TRAJCIR128F146ABA7
7300,SOWLAHO12A6701E3D1,7801,Beneath...Between...Beyond...,ARHRY5S1187B99B96F,32.61436,Alabama,-86.68073,Static-X,,268.06812,1,0.639,-5.051,129.97,1,0.0,Love Dump (Demo Version),,0.7680042347735891,0.5608197692618571,2e0b04e8c296237d3112789164645bdf,0.583,0.0,1,0.639,1,0.592,Beneath...Between...Beyond...,0.7101436595606722,255.106,industrial metal | american | metal | alternative metal,TRAJCZE128E0785987
7301,SOJGVAK12A8AE46A93,281000,Gift 2,AROIHOI122988FEB8E,,,,Mario Rosenstock,,339.33016,7,0.244,-7.018,84.769,5,0.63,Radio Roy II,,0.3345427836570606,0.04903438084848781,41bdd0c0035afa65fe45b002d6b2afd2,0.403,0.0,7,0.244,1,0.431,Gift 2,,330.286,,TRAJCVY128F425EE35
7302,SOKXISM12A8C14335E,310929,Happiness Is,ARXZIHJ1187B9A4ED9,41.94508,Attleboro MA,-71.28109,Ray Conniff,,126.58893,2,0.504,-9.568,82.752,4,0.393,Popsy,,0.5557649996003,0.3765142312148788,eb75871f21fa5a8ad6eae68785901a42,0.131,0.0,2,0.504,0,0.528,Happiness Is,0.0,122.868,,TRAJCDQ128F92C2B40
7303,SOMAFMA12AB0182DB4,451472,Money Run,AREB22L1187B9A4BCE,,,,Bad Azz,,255.84281,1,0.278,-7.532,121.871,4,0.915,Ghetto,2003,0.55205380333855,0.3413762676298949,0ac2d6bdacbeafc91d421da44db69edc,0.167,0.0,1,0.278,1,0.402,Money Run,0.5917541605957845,255.843,,TRAJCLY128F930F893
7304,SOYVWTC12A8C135865,284620,The Very Best Of Major Lance,ARCBYJW1187FB51FD8,41.88415,Chicago IL,-87.63241,Major Lance,,141.42649,6,0.781,-9.379,119.712,1,0.123,Come See,1963,0.552021062189785,0.3639301878559263,b5be27133fe8c30879ce358f83f928a1,0.892,0.0,6,0.781,1,0.595,The Very Best Of Major Lance,0.46048484498641545,135.308,,TRAJCJT128F4269E0C
7305,SOIMJSO12AB0182125,341869,Wings Of Angels,ARQILMW1187B9890DA,,Nashville TN,,Kitty Wells,,172.48608,6,0.546,-17.877,105.732,4,0.0,This White Circle,,0.5514774342720729,0.38072823961162366,6fcd60deaf57e46c7b76bc2e7cb4ed7d,0.172,0.0,6,0.546,1,0.57,Wings Of Angels,,163.143,country,TRAJCOV128F92FDF3F
7306,SOPWTLC12AB0184E34,626791,By a Thread,ARPUEAL1187FB57814,,,,Gov't Mule,,378.95791,5,0.138,-5.856,196.141,4,0.617,Broke Down On The Brazos (Album),2009,0.6971741834274382,0.5275485822878766,5ad897708259c767f259631590ae5fad,0.856,0.0,5,0.138,0,0.267,By a Thread,0.77657388291467,351.881,southern rock | blues rock | hard rock | rock,TRAJCBF128F931B8BF
7307,SOIAJRZ12A8C136212,292859,Garage Classics Volume II Summer Edition,ARQKXX41187FB4EB0E,,,,Baby D,,231.18322,7,0.426,-8.029,90.038,3,1.0,Let Me Be Your Fantasy,,0.620868047719365,0.37897186363589425,e79384312b1381c605b87d2b666f9f33,0.356,0.0,7,0.426,1,0.583,Garage Classics Volume II Summer Edition,,226.035,rap,TRAJKMI128F4281107
7308,SORBDNB12AAF3B1B4E,323348,Still Making History,ARW2DG51187B9A170F,44.81187,Belgrade Yugoslavia,20.46414,Ana Popovic,,322.66404,7,0.399,-7.737,156.948,3,1.0,U Complete Me (Blues Version - Bonus Track),2007,0.6216169217184164,0.4484597679046489,2a954121a98dd414cc6b39ce00200fd3,0.189,0.0,7,0.399,0,0.264,Still Making History,0.40790171721807383,315.466,,TRAJKIG128F92D9132
7309,SOJAXBV12AB018263D,457741,A Million Words A Million Dollars,ARHUEFT1187B989694,,,,Lunasicc,,304.37832,1,0.525,-8.4,105.207,5,1.0,Cheddar Chasin',,0.45078719446134874,0.31503331359930864,0bfc72dd90c4724f440c4e46db86cd70,0.182,0.0,1,0.525,1,0.241,A Million Words A Million Dollars,0.0,298.249,,TRAJKTF128F9322470
7310,SOFYIZF12A81C1FF4E,130922,The Cure - Greatest Hits (Deluxe Sound & Vision) PAL,ARWA6NT1187FB3F15C,51.11655,Crawley England,-0.18703,The Cure,,250.85342,2,0.215,-8.19,135.038,4,0.048,Cut Here,2001,0.8119530400982676,0.5789935486635668,2a42daeca9178a1729ba60e0afefc1f2,0.119,0.0,2,0.215,1,0.426,The Cure - Greatest Hits (Deluxe Sound & Vision) PAL,,243.438,new wave | british | post-punk | uk | goth | english | rock | gothic rock | alternative rock | pop | alternative | england | crawley | classic pop and rock | gothic | britannique,TRAJKXS128F42340B5
7311,SOWZBDU12A8AE48A29,184947,I Nuovi Angeli Cantaitalia,AR1XVTM1187B996D57,44.11559,Oregon,-120.51484,I Nuovi Angeli,,231.07873,4,0.771,-8.456,85.375,4,0.352,Carovana,,0.5358226097777689,0.3458002284002047,a41b991b5ee848f70ccabef0d1d0991f,0.473,0.0,4,0.771,1,0.56,I Nuovi Angeli Cantaitalia,0.4267094754910437,222.685,,TRAJKZZ128F4237B19
7312,SOTKPYP12A8AE46BBE,137257,Teta,ARQDYV0119B866800F,,,,Gertrudis,,215.562,5,0.567,-6.433,111.953,4,1.0,La Nit De Reis,2003,0.4449264128834222,0.3448144687039853,5f87c78f695d0c2cf2a59aa45b72da97,0.0,0.0,5,0.567,1,0.483,Teta,,210.112,,TRAJKNA128F423EA49
